,GEOID,NAME,OverFifty,TotalPop
1890,17021958700,"Census Tract 9587, Christian County, Illinois",1680,4542
1891,17021958800,"Census Tract 9588, Christian County, Illinois",1142,2463
1892,17021959000,"Census Tract 9590, Christian County, Illinois",2070,4596
1893,17021958900,"Census Tract 9589, Christian County, Illinois",1018,2631
1894,17021958100,"Census Tract 9581, Christian County, Illinois",1288,2883
1895,17021958400,"Census Tract 9584, Christian County, Illinois",1496,3624
1896,17021958300,"Census Tract 9583, Christian County, Illinois",1750,4605
1897,17021958600,"Census Tract 9586, Christian County, Illinois",902,2186
1898,17025972100,"Census Tract 9721, Clay County, Illinois",2103,5132
1899,17025972200,"Census Tract 9722, Clay County, Illinois",1190,3063
1900,17025971900,"Census Tract 9719, Clay County, Illinois",1070,2404
1901,17025972000,"Census Tract 9720, Clay County, Illinois",1252,2739
1902,17059972700,"Census Tract 9727, Gallatin County, Illinois",1086,2329
1903,17059972800,"Census Tract 9728, Gallatin County, Illinois",1203,2828
1904,17197880419,"Census Tract 8804.19, Will County, Illinois",1824,8926
1905,17197880416,"Census Tract 8804.16, Will County, Illinois",705,3137
1906,17197880417,"Census Tract 8804.17, Will County, Illinois",869,2681
1907,17197880418,"Census Tract 8804.18, Will County, Illinois",1351,5178
1908,17197880420,"Census Tract 8804.20, Will County, Illinois",2032,10724
1909,17197880421,"Census Tract 8804.21, Will County, Illinois",1793,6256
1910,17197880503,"Census Tract 8805.03, Will County, Illinois",2397,4474
1911,17197880505,"Census Tract 8805.05, Will County, Illinois",1737,7185
1912,17197880507,"Census Tract 8805.07, Will County, Illinois",1151,7565
1913,17197880601,"Census Tract 8806.01, Will County, Illinois",1225,3109
1914,17197880602,"Census Tract 8806.02, Will County, Illinois",1113,3588
1915,17197880701,"Census Tract 8807.01, Will County, Illinois",1778,4216
1916,17197880702,"Census Tract 8807.02, Will County, Illinois",896,3030
1917,17197880901,"Census Tract 8809.01, Will County, Illinois",3247,5890
1918,17197880903,"Census Tract 8809.03, Will County, Illinois",795,2617
1919,17197880905,"Census Tract 8809.05, Will County, Illinois",795,2561
1920,17197881007,"Census Tract 8810.07, Will County, Illinois",2079,5810
1921,17197881009,"Census Tract 8810.09, Will County, Illinois",1813,6686
1922,17197881010,"Census Tract 8810.10, Will County, Illinois",951,3715
1923,17197881011,"Census Tract 8810.11, Will County, Illinois",1325,3377
1924,17197881012,"Census Tract 8810.12, Will County, Illinois",1251,2992
1925,17197881107,"Census Tract 8811.07, Will County, Illinois",1133,2919
1926,17197881108,"Census Tract 8811.08, Will County, Illinois",2145,6848
1927,17197881109,"Census Tract 8811.09, Will County, Illinois",1393,4790
1928,17197881111,"Census Tract 8811.11, Will County, Illinois",1331,2934
1929,17197881112,"Census Tract 8811.12, Will County, Illinois",1657,5648
1930,17197881113,"Census Tract 8811.13, Will County, Illinois",1308,4333
1931,17197881115,"Census Tract 8811.15, Will County, Illinois",1422,4098
1932,17197881116,"Census Tract 8811.16, Will County, Illinois",1457,3928
1933,17197881301,"Census Tract 8813.01, Will County, Illinois",606,2880
1934,17197881302,"Census Tract 8813.02, Will County, Illinois",379,1704
1935,17197881401,"Census Tract 8814.01, Will County, Illinois",733,3617
1936,17197881402,"Census Tract 8814.02, Will County, Illinois",1078,3180
1937,17197881601,"Census Tract 8816.01, Will County, Illinois",866,2107
1938,17197881603,"Census Tract 8816.03, Will County, Illinois",876,3660
1939,17197881604,"Census Tract 8816.04, Will County, Illinois",778,2381
1940,17197882601,"Census Tract 8826.01, Will County, Illinois",950,3495
1941,17197882602,"Census Tract 8826.02, Will County, Illinois",570,2842
1942,17197882701,"Census Tract 8827.01, Will County, Illinois",809,2576
1943,17197882702,"Census Tract 8827.02, Will County, Illinois",712,3263
1944,17197882801,"Census Tract 8828.01, Will County, Illinois",1165,2769
1945,17197882802,"Census Tract 8828.02, Will County, Illinois",1322,3519
1946,17197883208,"Census Tract 8832.08, Will County, Illinois",1326,2833
1947,17197883209,"Census Tract 8832.09, Will County, Illinois",1225,3234
1948,17197883210,"Census Tract 8832.10, Will County, Illinois",1384,2692
1949,17197883211,"Census Tract 8832.11, Will County, Illinois",1624,6270
1950,17197883215,"Census Tract 8832.15, Will County, Illinois",2417,11453
1951,17197883212,"Census Tract 8832.12, Will County, Illinois",1732,5766
1952,17197883213,"Census Tract 8832.13, Will County, Illinois",2844,5766
1953,17197883214,"Census Tract 8832.14, Will County, Illinois",955,2630
1954,17197883216,"Census Tract 8832.16, Will County, Illinois",1170,2824
1955,17197883303,"Census Tract 8833.03, Will County, Illinois",1447,3727
1956,17197883304,"Census Tract 8833.04, Will County, Illinois",890,1888
1957,17197883305,"Census Tract 8833.05, Will County, Illinois",1171,3061
1958,17197883306,"Census Tract 8833.06, Will County, Illinois",959,3732
1959,17031802403,"Census Tract 8024.03, Cook County, Illinois",787,1395
1960,17031802404,"Census Tract 8024.04, Cook County, Illinois",2060,7433
1961,17031802505,"Census Tract 8025.05, Cook County, Illinois",1665,6665
1962,17031802506,"Census Tract 8025.06, Cook County, Illinois",711,2622
1963,17031802607,"Census Tract 8026.07, Cook County, Illinois",548,1354
1964,17031802608,"Census Tract 8026.08, Cook County, Illinois",3131,6430
1965,17031802609,"Census Tract 8026.09, Cook County, Illinois",1959,6671
1966,17031802610,"Census Tract 8026.10, Cook County, Illinois",753,1685
1967,17031803012,"Census Tract 8030.12, Cook County, Illinois",780,2181
1968,17031803013,"Census Tract 8030.13, Cook County, Illinois",2068,5438
1969,17031803014,"Census Tract 8030.14, Cook County, Illinois",1372,3494
1970,17031803015,"Census Tract 8030.15, Cook County, Illinois",2297,4476
1971,17031803016,"Census Tract 8030.16, Cook County, Illinois",614,2626
1972,17031803017,"Census Tract 8030.17, Cook County, Illinois",2315,6259
1973,17031803611,"Census Tract 8036.11, Cook County, Illinois",1343,5958
1974,17031803612,"Census Tract 8036.12, Cook County, Illinois",503,3369
1975,17031803701,"Census Tract 8037.01, Cook County, Illinois",1031,2855
1976,17031827200,"Census Tract 8272, Cook County, Illinois",1430,4377
1977,17031827802,"Census Tract 8278.02, Cook County, Illinois",1199,3439
1978,17031828504,"Census Tract 8285.04, Cook County, Illinois",1533,6277
1979,17031828801,"Census Tract 8288.01, Cook County, Illinois",2013,5669
1980,17031829200,"Census Tract 8292, Cook County, Illinois",2021,5492
1981,17031829301,"Census Tract 8293.01, Cook County, Illinois",1520,4223
1982,17031803702,"Census Tract 8037.02, Cook County, Illinois",2489,6130
1983,17031804108,"Census Tract 8041.08, Cook County, Illinois",372,3891
1984,17031804109,"Census Tract 8041.09, Cook County, Illinois",1388,2817
1985,17031804308,"Census Tract 8043.08, Cook County, Illinois",2133,6215
1986,17031804309,"Census Tract 8043.09, Cook County, Illinois",859,3206
1987,17031804310,"Census Tract 8043.10, Cook County, Illinois",3353,9141
1988,17031804311,"Census Tract 8043.11, Cook County, Illinois",2463,8215
1989,17031804403,"Census Tract 8044.03, Cook County, Illinois",2535,6938
1990,17031804404,"Census Tract 8044.04, Cook County, Illinois",1573,5481
1991,17031804405,"Census Tract 8044.05, Cook County, Illinois",586,3497
1992,17031804406,"Census Tract 8044.06, Cook County, Illinois",1520,6703
1993,17031804506,"Census Tract 8045.06, Cook County, Illinois",2142,4906
1994,17031804507,"Census Tract 8045.07, Cook County, Illinois",3824,12447
1995,17031804508,"Census Tract 8045.08, Cook County, Illinois",498,2365
1996,17031804608,"Census Tract 8046.08, Cook County, Illinois",1387,3351
1997,17031804509,"Census Tract 8045.09, Cook County, Illinois",1819,6495
1998,17031804510,"Census Tract 8045.10, Cook County, Illinois",1162,6608
1999,17031804511,"Census Tract 8045.11, Cook County, Illinois",496,2507
2000,17031804609,"Census Tract 8046.09, Cook County, Illinois",2276,5591
2001,17031804610,"Census Tract 8046.10, Cook County, Illinois",1055,2535
2002,17031804611,"Census Tract 8046.11, Cook County, Illinois",1913,4337
2003,17031804713,"Census Tract 8047.13, Cook County, Illinois",1145,5410
2004,17031804714,"Census Tract 8047.14, Cook County, Illinois",1120,3227
2005,17031804715,"Census Tract 8047.15, Cook County, Illinois",982,3202
2006,17031804716,"Census Tract 8047.16, Cook County, Illinois",1668,4828
2007,17031806103,"Census Tract 8061.03, Cook County, Illinois",2241,4894
2008,17031806104,"Census Tract 8061.04, Cook County, Illinois",1565,4580
2009,17031806201,"Census Tract 8062.01, Cook County, Illinois",1534,4798
2010,17031806202,"Census Tract 8062.02, Cook County, Illinois",2638,4670
2011,17031812301,"Census Tract 8123.01, Cook County, Illinois",1642,4277
2012,17031812302,"Census Tract 8123.02, Cook County, Illinois",1135,2855
2013,17031812801,"Census Tract 8128.01, Cook County, Illinois",1237,3290
2014,17031812802,"Census Tract 8128.02, Cook County, Illinois",837,2413
2015,17031813301,"Census Tract 8133.01, Cook County, Illinois",509,3417
2016,17031813302,"Census Tract 8133.02, Cook County, Illinois",535,3376
2017,17031813701,"Census Tract 8137.01, Cook County, Illinois",874,3835
2018,17031813702,"Census Tract 8137.02, Cook County, Illinois",755,3599
2019,17031813801,"Census Tract 8138.01, Cook County, Illinois",522,2805
2020,17031813802,"Census Tract 8138.02, Cook County, Illinois",1069,5190
2021,17031820603,"Census Tract 8206.03, Cook County, Illinois",1670,6004
2022,17031820604,"Census Tract 8206.04, Cook County, Illinois",1133,4186
2023,17031820605,"Census Tract 8206.05, Cook County, Illinois",973,4348
2024,17031820606,"Census Tract 8206.06, Cook County, Illinois",1467,4062
2025,17031823805,"Census Tract 8238.05, Cook County, Illinois",1177,2871
2026,17031823806,"Census Tract 8238.06, Cook County, Illinois",1318,3855
2027,17031824003,"Census Tract 8240.03, Cook County, Illinois",2484,6124
2028,17031824004,"Census Tract 8240.04, Cook County, Illinois",2832,5640
2029,17031824005,"Census Tract 8240.05, Cook County, Illinois",2169,5663
2030,17031824006,"Census Tract 8240.06, Cook County, Illinois",2175,4560
2031,17031720500,"Census Tract 7205, Cook County, Illinois",778,2101
2032,17031720600,"Census Tract 7206, Cook County, Illinois",750,1751
2033,17031730100,"Census Tract 7301, Cook County, Illinois",890,2695
2034,17031801200,"Census Tract 8012, Cook County, Illinois",1753,3503
2035,17031801400,"Census Tract 8014, Cook County, Illinois",1479,3063
2036,17031801702,"Census Tract 8017.02, Cook County, Illinois",1852,4687
2037,17031802200,"Census Tract 8022, Cook County, Illinois",2052,4792
2038,17031802605,"Census Tract 8026.05, Cook County, Illinois",3053,7067
2039,17031803400,"Census Tract 8034, Cook County, Illinois",2333,6159
2040,17031803603,"Census Tract 8036.03, Cook County, Illinois",2909,6827
2041,17031803610,"Census Tract 8036.10, Cook County, Illinois",2147,7294
2042,17201003500,"Census Tract 35, Winnebago County, Illinois",1124,2202
2043,17031804201,"Census Tract 8042.01, Cook County, Illinois",3966,8784
2044,17201003708,"Census Tract 37.08, Winnebago County, Illinois",795,2827
2045,17201004100,"Census Tract 41, Winnebago County, Illinois",2534,5183
2046,17201003806,"Census Tract 38.06, Winnebago County, Illinois",1708,5016
2047,17201004001,"Census Tract 40.01, Winnebago County, Illinois",2716,9060
2048,17201002700,"Census Tract 27, Winnebago County, Illinois",616,3197
2049,17201001600,"Census Tract 16, Winnebago County, Illinois",1534,5564
2050,17201003400,"Census Tract 34, Winnebago County, Illinois",1427,4775
2051,17201001200,"Census Tract 12, Winnebago County, Illinois",477,2259
2052,17201003710,"Census Tract 37.10, Winnebago County, Illinois",965,2369
2053,17201000401,"Census Tract 4.01, Winnebago County, Illinois",854,2178
2054,17201003805,"Census Tract 38.05, Winnebago County, Illinois",3040,7115
2055,17201000502,"Census Tract 5.02, Winnebago County, Illinois",1297,3106
2056,17201002500,"Census Tract 25, Winnebago County, Illinois",691,2807
2057,17147954600,"Census Tract 9546, Piatt County, Illinois",2598,6327
2058,17147954700,"Census Tract 9547, Piatt County, Illinois",1272,3016
2059,17147954500,"Census Tract 9545, Piatt County, Illinois",1896,4275
2060,17147954800,"Census Tract 9548, Piatt County, Illinois",1040,2809
2061,17031461000,"Census Tract 4610, Cook County, Illinois",704,1313
2062,17031480300,"Census Tract 4803, Cook County, Illinois",520,1103
2063,17031051000,"Census Tract 510, Cook County, Illinois",288,1718
2064,17031051400,"Census Tract 514, Cook County, Illinois",272,1796
2065,17031060800,"Census Tract 608, Cook County, Illinois",1220,5048
2066,17031062600,"Census Tract 626, Cook County, Illinois",302,2370
2067,17031071000,"Census Tract 710, Cook County, Illinois",451,4604
2068,17031090100,"Census Tract 901, Cook County, Illinois",1315,3508
2069,17031150600,"Census Tract 1506, Cook County, Illinois",1311,4246
2070,17031815100,"Census Tract 8151, Cook County, Illinois",1211,4158
2071,17031818100,"Census Tract 8181, Cook County, Illinois",873,2313
2072,17031829401,"Census Tract 8294.01, Cook County, Illinois",369,1306
2073,17031040800,"Census Tract 408, Cook County, Illinois",513,1829
2074,17031222900,"Census Tract 2229, Cook County, Illinois",253,1051
2075,17031030200,"Census Tract 302, Cook County, Illinois",2018,5444
2076,17031061100,"Census Tract 611, Cook County, Illinois",131,1379
2077,17031283200,"Census Tract 2832, Cook County, Illinois",353,1592
2078,17031491400,"Census Tract 4914, Cook County, Illinois",882,3567
2079,17031550200,"Census Tract 5502, Cook County, Illinois",1091,2726
2080,17031827400,"Census Tract 8274, Cook County, Illinois",1669,4417
2081,17031030800,"Census Tract 308, Cook County, Illinois",1470,4392
2082,17031050500,"Census Tract 505, Cook County, Illinois",1288,6069
2083,17031630400,"Census Tract 6304, Cook County, Illinois",1371,6829
2084,17031670300,"Census Tract 6703, Cook County, Illinois",475,1126
2085,17031681000,"Census Tract 6810, Cook County, Illinois",1035,2641
2086,17031710200,"Census Tract 7102, Cook County, Illinois",1312,4329
2087,17031770300,"Census Tract 7703, Cook County, Illinois",2680,6921
2088,17031421200,"Census Tract 4212, Cook County, Illinois",444,1210
2089,17031803007,"Census Tract 8030.07, Cook County, Illinois",2295,4918
2090,17031816402,"Census Tract 8164.02, Cook County, Illinois",872,4426
2091,17031351400,"Census Tract 3514, Cook County, Illinois",546,1836
2092,17031491200,"Census Tract 4912, Cook County, Illinois",937,2110
2093,17031805401,"Census Tract 8054.01, Cook County, Illinois",1872,3956
2094,17031350100,"Census Tract 3501, Cook County, Illinois",539,2251
2095,17031062700,"Census Tract 627, Cook County, Illinois",464,2885
2096,17031803606,"Census Tract 8036.06, Cook County, Illinois",1165,8940
2097,17031801605,"Census Tract 8016.05, Cook County, Illinois",2967,5600
2098,17031670700,"Census Tract 6707, Cook County, Illinois",313,1072
2099,17001000700,"Census Tract 7, Adams County, Illinois",534,1201
2100,17001000800,"Census Tract 8, Adams County, Illinois",835,2714
2101,17001000500,"Census Tract 5, Adams County, Illinois",780,2181
2102,17001010100,"Census Tract 101, Adams County, Illinois",1719,4439
2103,17001000600,"Census Tract 6, Adams County, Illinois",1413,3864
2104,17001000900,"Census Tract 9, Adams County, Illinois",848,2802
2105,17001000400,"Census Tract 4, Adams County, Illinois",1266,3384
2106,17001010300,"Census Tract 103, Adams County, Illinois",2275,5845
2107,17001010500,"Census Tract 105, Adams County, Illinois",1401,2924
2108,17001000202,"Census Tract 2.02, Adams County, Illinois",700,2365
2109,17001010600,"Census Tract 106, Adams County, Illinois",2675,6015
2110,17001000100,"Census Tract 1, Adams County, Illinois",2164,4545
2111,17001010200,"Census Tract 102, Adams County, Illinois",1390,3486
